Item LC 116,Descrição Item,CÓDIGO NACIONAL,CNAE,NBS,DESCRIÇÃO NBS,cClassTrib,nome cClassTrib,ONDA DE CADASTRO,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001903,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001904,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001905,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001906,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001999,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9003500,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9329899,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001901,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001902,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001903,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001904,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001905,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001906,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9001999,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9003500,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",120701,9329899,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,7319001,1.1806.61.00,Serviços de assistência e organização de convenções ,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230002,1.1806.61.00,Serviços de assistência e organização de convenções ,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230001,1.1806.61.00,Serviços de assistência e organização de convenções ,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,7319001,1.1806.61.00,Serviços de assistência e organização de convenções ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230002,1.1806.61.00,Serviços de assistência e organização de convenções ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230001,1.1806.61.00,Serviços de assistência e organização de convenções ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,7319001,1.1806.62.00,Serviços de assistência e organização de feiras de negócios,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230002,1.1806.62.00,Serviços de assistência e organização de feiras de negócios,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230001,1.1806.62.00,Serviços de assistência e organização de feiras de negócios,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,7319001,1.1806.62.00,Serviços de assistência e organização de feiras de negócios,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230002,1.1806.62.00,Serviços de assistência e organização de feiras de negócios,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230001,1.1806.62.00,Serviços de assistência e organização de feiras de negócios,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,7319001,1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230002,1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230001,1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,7319001,1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230002,1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.08,"Feiras, exposições, congressos e congêneres.",120801,8230001,1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120901,9329803,1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120901,9329803,1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120901,9329804,1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120901,9329899,1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120902,9329803,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120902,9329803,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120902,9329804,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",120902,9329899,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.10,Corridas e competições de animais.,121001,9001905,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.10,Corridas e competições de animais.,121001,9200302,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9319101,,Serviços de ingressos para eventos desportivos,200042,Fornecimento de serviço de educação desportiva (art. 141. II),1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9319101,,Serviços de ingressos para eventos desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9311500,1.2505.20.00,Serviços de clubes desportivos,200042,Fornecimento de serviço de educação desportiva (art. 141. II),1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9311500,1.2505.20.00,Serviços de clubes desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9319199,1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,200042,Fornecimento de serviço de educação desportiva (art. 141. II),1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9319199,1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9319101,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,200042,Fornecimento de serviço de educação desportiva (art. 141. II),1° ONDA,,,,
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",121101,9319101,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.12,Execução de música.,121201,9001902,1.2503.10.00,Serviços de atuação artística,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.12,Execução de música.,121201,9001902,1.2503.10.00,Serviços de atuação artística,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,5812301,1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,6021700,1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,5812301,1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,6021700,1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,6010100,1.2501.22.00,Serviços de produção de programas de rádio,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,6010100,1.2501.22.00,Serviços de produção de programas de rádio,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001901,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001902,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001903,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001904,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001905,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001906,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001999,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001901,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001902,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001903,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001904,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001905,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001906,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001999,1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001901,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001902,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001903,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001904,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001905,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001906,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001999,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001901,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001902,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001903,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001904,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001905,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001906,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001999,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
